0,3
1,3
2,1
3,1
4,1
5,1
6,1
7,0
8,0
9,0
10,3
11,0
12,0
13,3
14,3
15,2
16,3
17,3
18,3
19,0
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,3
42,3
43,0
44,0
45,2
46,3
47,3
48,3
49,3
50,3
51,3
52,3
53,3
54,1
55,1
56,1
57,1
58,1
59,1
60,3
61,3
62,3
63,1
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,1
89,1
90,3
91,3
92,3
93,3
94,3
95,3
96,3
97,2
98,2
99,2
100,2
101,2
102,1
103,3
104,3
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,3
113,3
114,3
115,3
116,3
117,3
118,3
119,3
120,3
121,3
122,3
123,3
124,2
125,2
126,1
127,3
128,3
129,3
130,3
131,1
132,1
133,3
134,3
135,3
136,3
137,1
138,1
139,2
140,2
141,0
142,3
143,3
144,3
145,3
146,3
147,3
148,3
149,3
150,3
151,3
152,3
153,3
154,3
155,3
156,3
157,3
158,1
159,1
160,3
161,0
162,3
163,3
164,2
165,3
166,3
167,3
168,3
169,3
170,3
171,3
172,3
173,3
174,1
175,1
176,3
177,3
178,3
179,3
180,3
181,3
182,3
183,3
184,3
185,2
186,3
187,3
188,3
189,3
190,3
191,3
192,1
193,1
194,1
195,1
196,3
197,3
198,3
199,3
200,3
201,3
202,3
203,3
204,3
205,3
206,3
207,3
208,1
209,1
210,3
211,1
212,3
213,0
214,3
215,3
216,2
217,3
218,3
219,3
220,3
221,3
222,3
223,3
224,3
225,3
226,3
227,3
228,3
229,3
230,3
231,3
232,3
233,3
234,1
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,1
245,3
246,0
247,0
248,3
249,3
250,3
251,3
252,1
253,3
254,3
255,3
256,3
257,3
258,3
259,3
260,3
261,3
262,3
263,3
264,0
265,0
266,0
267,0
268,3
269,3
270,3
271,1
272,2
273,2
274,2
275,3
276,3
277,3
278,3
279,3
280,3
281,1
282,3
283,3
284,3
285,1
286,1
287,3
288,3
289,3
290,3
291,3
292,3
293,0
294,3
295,3
296,3
297,3
298,3
299,3
300,3
301,3
302,1
303,3
304,1
305,1
306,3
307,3
308,3
309,3
310,3
311,3
312,3
313,3
314,3
315,3
316,3
317,3
318,3
319,1
320,3
321,3
322,2
323,2
324,0
325,3
326,3
327,3
328,3
329,3
330,3
331,3
332,0
333,3
334,2
335,2
336,3
337,3
338,3
339,3
340,3
341,3
342,3
343,3
344,3
345,3
346,3
347,3
348,3
349,3
350,3
351,3
352,3
353,2
354,2
355,3
356,3
357,3
358,0
359,0
360,0
361,3
362,3
363,3
364,3
365,3
366,3
367,3
368,3
369,1
370,3
371,3
372,3
373,3
374,0
375,3
376,3
377,3
378,3
379,3
380,3
381,3
382,3
383,3
384,3
385,3
386,3
387,3
388,3
389,3
390,3
391,3
392,3
393,3
394,3
395,3
396,3
397,3
398,3
399,3
400,3
401,3
402,3
403,3
404,3
405,3
406,0
407,0
408,1
409,3
410,3
411,1
412,1
413,3
414,3
415,3
416,3
417,3
418,3
419,3
420,3
421,0
422,3
423,3
424,3
425,3
426,3
427,3
428,2
429,2
430,0
431,3
432,3
433,3
434,3
435,3
436,3
437,3
438,3
439,3
440,3
441,0
442,3
443,3
444,3
445,3
446,2
447,2
448,2
449,3
450,3
451,0
452,0
453,3
454,3
455,3
456,3
457,3
458,3
459,3
460,3
461,2
462,3
463,3
464,3
465,3
466,0
467,3
468,3
469,3
470,3
471,3
472,3
473,3
474,3
475,3
476,3
477,3
478,3
479,3
480,3
481,1
482,3
483,3
484,3
485,3
486,3
487,0
488,0
489,3
490,3
491,3
492,3
493,3
494,3
495,3
496,0
497,3
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0
507,3
508,3
509,3
510,0
511,3
512,3
513,3
514,3
515,3
516,1
517,1
518,3
519,3
520,1
521,3
522,3
523,3
524,3
525,0
526,3
527,3
528,1
529,0
530,0
531,3
532,1
533,3
534,3
535,3
536,3
537,3
538,3
539,3
540,3
541,3
542,3
543,3
544,3
545,3
546,3
547,3
548,3
549,3
550,3
551,3
552,1
553,3
554,3
555,0
556,3
557,3
558,0
559,3
560,3
561,3
562,3
563,3
564,3
565,0
566,0
567,3
568,3
569,0
570,0
571,1
572,3
573,0
574,3
575,3
576,3
577,3
578,3
579,2
580,4
581,3
582,3
583,3
584,3
585,3
586,1
587,1
588,3
589,3
590,3
591,3
592,2
593,3
594,3
595,3
596,3
597,3
598,3
599,1
600,3
601,3
602,0
603,3
604,1
605,3
606,3
607,3
608,0
609,3
610,3
611,3
612,3
613,3
614,3
615,3
616,3
617,2
618,2
619,1
620,3
621,3
622,1
623,3
624,3
625,1
626,3
627,3
628,3
629,3
630,1
631,1
632,3
633,5
634,1
635,1
636,1
637,1
638,3
639,1
640,2
641,3
642,3
643,3
644,3
645,3
646,1
647,3
648,6
649,0
650,3
651,3
652,3
653,7
654,3
655,3
656,3
657,3
658,8
659,3
660,9
661,0
662,2
663,3
664,3
665,1
666,0
667,3
668,3
669,3
670,10
671,3
672,0
673,3
674,0
675,11
676,2
677,3
678,3
679,3
680,3
681,3
682,3
683,1
684,12
685,1
686,3
687,2
688,3
689,3
690,3
691,13
692,3
693,3
694,3
695,3
696,3
697,3
698,1
699,0
700,0
701,3
702,3
703,14
704,3
705,3
706,3
707,0
708,2
709,2
710,3
711,15
712,1
713,3
714,3
715,3
716,1
717,1
718,1
719,3
720,0
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,0
730,3
731,16
732,17
733,3
734,3
735,2
736,3
737,1
738,1
739,3
740,3
741,3
742,3
743,1
744,18
745,3
746,19
747,3
748,3
749,3
750,1
751,3
752,3
753,3
754,0
755,1
756,3
757,3
758,3
759,3
760,2
761,3
762,1
763,1
764,3
765,0
766,3
767,3
768,2
769,3
770,2
771,3
772,20
773,3
774,1
775,3
776,3
777,3
778,0
779,3
780,3
781,3
782,3
783,3
784,1
785,3
786,3
787,3
788,1
789,3
790,3
791,3
792,3
793,3
794,2
795,3
796,3
797,3
798,21
799,3
800,3
801,3
802,3
803,1
804,0
805,0
806,1
807,1
808,22
809,1
810,3
811,3
812,1
813,3
814,3
815,1
816,3
817,3
818,3
819,2
820,3
821,3
822,3
823,0
824,3
825,3
826,1
827,0
828,3
829,3
830,0
831,3
832,1
833,0
834,3
835,3
836,3
837,3
838,2
839,3
840,3
841,3
842,3
843,3
844,0
845,1
846,3
847,3
848,3
849,1
850,3
851,3
852,3
853,3
854,1
855,3
856,0
857,3
858,3
859,1
860,3
861,3
862,3
863,1
864,1
865,1
866,3
867,3
868,3
869,3
870,3
871,3
872,3
873,3
874,3
875,3
876,3
877,3
878,3
879,1
880,1
881,3
882,3
